"","demand_vec","beta_list","serv_lvl_factor_vec","scale_distance_factor_vec","base_serv_lvl"
"1",388.826935255004,1,1,1,0.969976153585212
"2",632.231486661471,1.46581915419735,0.966420040684166,1.46581915419735,0.969976153585212
"3",860.130037904097,2.3176635825826,0.884470595154958,2.3176635825826,0.969976153585212
"4",857.487479594684,2.83854658637909,0.82436488470712,2.83854658637909,0.969976153585212
"5",795.245433911365,3.27767127150652,0.772564932160288,3.27767127150652,0.969976153585212
