"","x"
"125",1.05608263114371
"126",0.916377569867615
"127",1.16953223471182
"128",1.43447831716197
"129",0.80299789859779
"130",1.47059733203045
"131",1.03096085027503
"132",0.72408792409959
"133",1.18663223744371
"134",0.84269299322372
"135",1.05716902638569
"136",0.928552240645866
"137",1.10146965169343
"138",0.792549235148672
"139",0.735208572944094
"140",0.286650479691745
"141",0.41771331858222
"142",0.738497695910937
"143",0.35751996783648
"144",0.979691051740118
"145",1.1534697761243
"146",0.923615908585996
"147",1.17754529610337
"148",1.22812211209554
"149",0.795037614100629
"150",0.191498991198968
"151",0.968347711683701
"152",1.32986259438427
"153",1.04366880017087
"154",1.0886185062532
"155",1.34943230186762
"156",1.10398444855823
"157",1.0095513474863
"158",1.10686973334635
"159",1.3464803608337
"160",1.10640032806637
"161",1.43417733895929
"162",1.10347210315898
"163",1.01610552418959
"164",0.760298982617447
"165",1.37786470216041
"166",0.972878180282843
"167",0.575838643277027
"168",0.623040876819658
"169",0.926174184581924
"170",1.05211941674477
"171",0.358941640980931
"172",0.39067211318615
"173",0.38301772387514
"174",0.570702748028016
"175",0.480951828866398
"176",0.369046916809037
"177",0.907444777738247
"178",0.261627740955334
"179",0.669369205400811
"180",0.22739555596717
"181",0.292688509973072
"182",0.355558706898214
"183",0.497755478586108
"184",0.334091719359387
"185",0.856685921445071
"186",1.29790284379882
"187",1.46071026299844
"188",0.818589627744771
"189",0.270204398043853
"190",1.34846794582648
"191",0.372304052568938
"192",1.19597670330558
"193",0.632305619404663
"194",1.54847409207052
"195",0.232600374247103
"196",0.622515093406596
"197",1.14254866290563
"198",1.13209170773955
"199",1.82707780476339
"200",1.93106679156832
"201",1.73453575535481
"202",0.429621758807602
"203",1.52006963363196
"204",0.383722235146774
"205",1.87576316119419
"206",1.66915553359547
"207",1.65557729354564
"208",2.01503936632535
"209",1.92853078514822
"210",0.980817174609447
"211",1.27223419900536
"212",1.19080710204116
"213",1.04533531889139
"214",0.378328895245191
"215",0.534678784799707
"216",0.497715395101564
"217",1.43097522217394
"218",0.959204534714436
"219",0.914799593644211
"220",1.20933658537505
"221",1.42464941934346
"222",1.02154579975082
"223",0.760648694382291
"224",0.649063977089337
"225",1.20605576973379
"226",1.76856810981775
"227",1.90872894546161
"228",2.17761958724866
"229",0.805947331147291
"230",0.86736629166223
"231",0.884987682372639
"232",1.60154000535601
"233",0.491556618166873
"234",1.11123501633948
"235",1.75023642867075
"236",0.232055423031055
"237",1.04207981861935
"238",1.29837161139684
"239",1.11269870210865
"240",0.228568563680319
"241",0.170132278094152
"242",0.960255119642773
"243",1.62550072561759
"244",1.3881783608259
"245",1.28455881939447
"246",2.05352740634663
"247",1.78082492871562
"248",1.0277312786496
"249",1.83669186481185
"250",1.01888808729794
"251",1.58698145108556
"252",1.3092376652723
"253",1.17344074278988
"254",0.187828424048105
"255",0.372585680465762
"256",0.612125007734941
"257",0.574741271860731
"258",1.45071125713361
"259",0.639689533346034
"260",1.67338144752535
"261",1.82329011693749
"262",1.2922168873833
"263",1.26140851629076
"264",1.18649251883506
"265",1.19330462854188
"266",1.31394960846309
"267",1.13269866376424
"268",0.922173662991576
"269",0.652180798406372
"270",1.07283549540242
"271",0.968794443984305
"272",0.81002866379777
"273",1.42350138080187
"274",1.40055535638663
"275",1.27717538919872
"276",1.37103598973981
"277",0.610407979803229
"278",0.721293028843601
"279",0.759137351666087
"280",1.33141771767364
"281",1.80970680123479
"282",1.61846758691616
"283",1.49592404356517
"284",1.53255176611942
"285",1.43650035828387
"286",1.91558628913847
"287",1.8719859194152
"288",0.674406536104647
"289",0.5131334694994
"290",1.56471735554903
"291",1.87442855710438
"292",1.74352339775893
"293",1.21971010916878
"294",2.0160310525371
"295",1.28177163581982
"296",1.67063692014487
"297",1.40683014992881
"298",1.1045515416969
"299",0.813288048551456
"300",1.48951520268712
"301",1.23821402583427
"302",1.51955338803735
"303",1.59283151178665
"304",1.99595576899326
"305",1.68401141763866
"306",1.88923502470291
"307",1.7832617940425
"308",2.14248503629308
"309",1.86794896664076
"310",2.29971280067854
"311",2.0514839955024
"312",0.767222930189438
"313",1.44195371563668
"314",2.65837502765807
"315",1.44889167686066
"316",1.49627478173308
"317",0.41505305267645
"318",2.10470330266351
"319",1.50246964297698
"320",1.20055427644609
"321",0.985835830999583
"322",0.858579234221557
"323",1.88556295747572
"324",1.5914430815317
"325",1.95295134915505
"326",1.10162272089372
"327",1.08779032650516
"328",2.75040668117046
"329",1.69673025614118
"330",1.06907521751386
"331",0.220780485830912
"332",0.444056537929942
"333",0.600437299851281
"334",0.866385745281829
"335",0.326466901773251
"336",0.920925377712995
"337",1.37246029081268
"338",1.07755887000699
"339",2.63963328953756
"340",0.687087790663515
"341",1.89654993336404
"342",2.19868195364933
"343",2.41332482151784
"344",1.49722366633783
"345",0.877232078715889
"346",2.17384380551164
"347",1.56254778389846
"348",1.12930620676121
"349",1.69128866268422
"350",1.63926126005923
"351",1.15342825017067
"352",1.57000987964294
"353",1.17688586924568
"354",1.45604959074257
"355",1.04737474174893
"356",1.23426757161546
"357",1.33309861184024
"358",1.29781178003616
"359",1.58828720141009
"360",1.46479363269707
"361",1.44291035441229
"362",1.39442773715163
"363",1.56351438383288
"364",1.73700388709779
"365",1.42670388741742
"366",1.3582526137215
"367",1.04565179547954
"368",1.61764386288963
"369",1.61386551495478
"370",1.24653340203843
"371",1.34569531762871
"372",1.12469603227377
"373",1.71273608535392
"374",1.39153804499055
"375",0.784145980174893
"376",1.71864476428799
"377",2.00993945497403
"378",1.11529095526751
"379",1.36916544629508
"380",1.9113664080156
"381",1.94475963187139
"382",1.74925360217178
"383",1.70294606950797
"384",2.14276439513625
"385",1.83719951189541
"386",1.28795898008772
"387",1.88115843182432
"388",1.51835122532817
"389",1.78099951297682
"390",1.28345524695418
"391",1.65918093919409
"392",1.71602373027244
"393",1.1816007489977
"394",1.14793998518529
"395",1.91515942333849
"396",1.84823156881905
"397",1.76005321508224
"398",2.15007529758611
"399",1.12722194644936
"400",1.15538362728897
"401",1.20690719299019
"402",2.29356621306063
"403",1.96218305098992
"404",0.964694870134221
"405",1.07167473479924
"406",1.46984201393439
"407",1.59838197698577
"408",1.43301869619464
"409",1.65981012777272
"410",1.76874740017139
"411",1.6244240794059
"412",0.49169250209049
"413",1.06293866184882
"414",0.543378444095388
"415",0.544778006650393
"416",1.4205569044149
"417",1.21489736404672
"418",0.958895257221437
"419",0.994021756958133
"420",1.40718169496567
"421",0.899449582160648
"422",0.732603788410616
"423",0.939816131871516
"424",0.753015937404927
"425",0.539706436215827
"426",0.850579922294115
"427",0.868361964868377
"428",0.986878187671125
"429",1.02484524745226
"430",0.672931371765963
"431",0.742787981082007
"432",0.727523381362989
"433",0.141694209694856
"434",0.859665220645106
"435",0.840780963326395
"436",0.66225830789795
"437",1.04446069464506
"438",1.32418959310238
"439",0.927248208841455
"440",0.625337116738628
"441",0.297971395971819
"442",0.890360479806535
"443",1.56337533971229
"444",1.43965715661418
"445",1.03494651541451
"446",1.69648450432955
"447",0.984946247656192
"448",1.35132027193383
"449",1.03743396558796
"450",0.771599567287301
"451",1.15030210555891
"452",0.653968117429333
"453",0.350132966442805
"454",1.43235385162116
"455",1.10401664997613
"456",0.846093263045819
"457",0.821320086890227
"458",1.20294137650192
"459",1.28789932334145
"460",0.780583157849649
"461",1.46983360021467
"462",1.27317119329907
"463",1.45503825429702
"464",0.263977310332672
"465",1.28346170775394
"466",1.65259125321116
"467",0.815050126620148
"468",1.77753755081134
"469",0.512334039854709
"470",0.44943589414109
"471",0.588204565685981
"472",0.513241947215497
"473",1.46244739489989
"474",1.27438580446016
"475",1.49563693531016
"476",1.12317946357157
"477",0.865589848795457
"478",1.02378227390638
"479",0.213856648152828
"480",0.855560759744881
"481",1.75224230029035
"482",0.834286575661975
"483",0.709560885230424
"484",0.479753215537336
"485",0.162155227869435
"486",0.911220942942544
"487",1.34126153855757
"488",0.74626899984953
"489",1.53445867434629
"490",1.26790453860942
"491",0.8585198411796
"492",0.642096938801678
"493",0.495915850425417
"494",0.987931732437438
"495",0.870280073751128
"496",1.19598072507376
"497",1.06406342314676
"498",0.793900308571494
"499",0.385349163717611
"500",1.50086378972112
"501",0.531041696345383
"502",2.04955078827646
"503",1.48606169123784
"504",1.54908348881426
"505",1.50316774911576
"506",1.08115785987162
"507",1.27442758906073
"508",1.09667402401576
"509",1.51916748153746
"510",1.86714893306509
"511",1.22793253963882
"512",1.3254086236233
"513",0.877675710742348
"514",0.325227762599545
"515",1.37061765721014
"516",1.16195866297821
"517",0.337783317236115
"518",1.11274879598933
"519",0.569509676071034
"520",1.54168179890839
"521",1.09124971434373
"522",1.32582127593891
"523",1.51977583458173
"524",0.831310936312025
"525",0.543505594725809
"526",0.750596550899592
"527",0.706611482123855
"528",0.561003318070668
"529",0.470625594928208
"530",0.703914974781193
"531",0.875479760039693
"532",0.915731211298891
"533",0.548849778191238
"534",0.493432036277656
"535",1.09225869521734
"536",0.939929862554233
"537",0.632115483005449
"538",0.153333890423951
"539",0.731064551274717
"540",0.815073566281027
"541",0.914471958334752
"542",1.34852654564426
"543",0.479468662267704
"544",0.896610643459255
"545",0.615190228954262
"546",0.400521402834566
"547",0.289128349356008
"548",1.20780257229035
"549",1.04549258504051
"550",1.47960907857602
"551",0.902495805167619
"552",1.49582754279855
"553",0.710415067033566
"554",0.951661886351854
"555",0.986345475387369
"556",1.11528840467595
"557",0.684793074460395
"558",1.27785967599362
"559",1.18486272220068
"560",0.958549478220017
"561",0.671366060775698
"562",0.583561230233342
"563",1.1705341917029
"564",1.66971430584137
"565",1.24691343867694
"566",1.45813300634907
"567",0.663581412657371
"568",0.602920237785641
"569",0.97833203492149
"570",1.27526674416795
"571",1.15069476378839
"572",1.03232331586739
"573",0.948859285884394
"574",0.15644550888378
"575",1.02415835175358
"576",0.960575007035203
"577",0.763963714942211
"578",0.837416788758681
"579",0.797435381639032
"580",0.254187077083531
"581",0.375843349423323
"582",0.523887106021763
"583",0.903542514112757
"584",0.613853930715097
"585",0.758032971439408
"586",1.0514760878799
"587",0.919292948229041
"588",1.02405108763644
"589",0.939051976149756
"590",1.04956106520531
"591",0.564131181701293
"592",1.90827922985815
"593",0.858422751831913
"594",0.895201776358721
"595",1.04012074152561
"596",1.13411042868375
"597",1.16222073416334
"598",1.31687257102531
"599",0.405693571236528
"600",0.814139868753648
"601",0.857815161442759
"602",0.889049795370017
"603",0.57954538913131
"604",0.741862257070182
"605",0.705302391262074
"606",1.06200698776093
"607",1.02388876782097
"608",0.922913855955084
"609",1.23532797904134
"610",0.97733854571943
"611",0.699469061590881
"612",1.65935351159987
"613",1.31391954329362
"614",1.56262698114852
"615",0.131338591435383
"616",0.0647860901753531
"617",0.299649059087377
"618",0.17880418788748
"619",0.968770064717784
"620",1.97861680231267
"621",0.131474148864852
"622",0.603161553574232
"623",0.536908707667445
"624",0.68615961333185
"625",0.807125961672452
"626",0.764674967545691
"627",0.974206799851501
"628",0.700634458774607
"629",0.777029756680914
"630",0.955466486039198
"631",1.04723661220309
"632",0.902710438562719
"633",1.20294675822114
"634",1.18386537399206
"635",0.891669021345462
"636",1.02380149063862
"637",1.16407483300187
"638",0.234115776165758
"639",0.779437577143347
"640",1.26962790331011
"641",0.729929946100337
"642",0.97119886420541
"643",0.944293510419305
"644",0.898633731425774
"645",1.04932986517726
"646",1.13692819439478
"647",1.1608109346633
"648",0.901540850012077
"649",0.911116730143317
"650",0.989426660873963
"651",0.451615193857629
"652",0.74551290664357
"653",0.505923945955267
"654",0.808989684260221
"655",0.614197909556117
"656",0.832495142279117
"657",0.805764499789489
"658",1.28699942257957
"659",1.04156048331228
"660",0.413077658333209
"661",0.174020985215281
"662",0.489513695828666
"663",0.233016978646724
"664",0.169307291608305
"665",0.246606150408386
"666",0.199107644186374
"667",0.200399574773783
"668",0.343985419011498
"669",0.274877620269459
"670",0.391801790349212
"671",0.284809474390213
"672",0.256607208341746
"673",0.143077700096173
"674",0.290527956527594
"675",0.58131818945636
"676",0.140213536958496
"677",0.0367333468945625
"678",0.156335104964226
"679",0.0792888540479215
"680",0.442063238418118
"681",0.613085468024507
"682",0.283408787918552
"683",0.651719204965097
"684",0.830014156828294
"685",0.18482282916445
"686",0.392819181173629
"687",0.713780437029906
"688",0.974334861892708
"689",0.35392217980587
"690",0.599344000282477
"691",0.164690104390448
"692",0.376546995208677
"693",0.45507417990604
"694",0.452410375590643
"695",0.359689552987279
"696",0.449316377160232
"697",0.2920660958469
"698",0.542767344132772
"699",0.498011567385009
"700",0.74768232045335
"701",0.0668159657482109
"702",0.710296699549059
"703",0.812734003734058
"704",0.242090206294386
"705",0.442135175404738
"706",0.273047789929753
"707",0.0998738377818571
"708",0.168174634855885
"709",0.704112568271707
"710",0.475608998584302
"711",0.892429130197356
"712",0.657039082162527
"713",0.114520406497583
"714",0.585183228728968
"715",0.559719060821373
"716",0.338450048208687
"717",0.954959377615304
"718",1.03431637995778
"719",0.707575564715215
"720",0.699992211058451
"721",1.40428815132134
"722",1.45458981419799
"723",0.625794381771217
"724",0.369578977310663
"725",1.27717229901992
"726",0.95778223519878
"727",0.761139292949196
"728",0.668497384060819
"729",1.46375331910391
"730",0.609105473919771
"731",0.85874347916371
"732",1.88585259330036
"733",1.44056690063541
"734",0.429639238002757
"735",0.0636906155671981
"736",0.293459273410965
"737",0.275789726577418
"738",0.263894380299533
"739",0.239238776421125
"740",0.141816022600828
"741",0.203372133277812
"742",0.631620096254896
"743",0.665229574614423
"744",0.44486098079526
"745",1.20216682249296
"746",1.11262497767409
"747",0.592314485434623
"748",0.44823439188392
"749",0.391995877715003
"750",0.926769957708709
"751",1.23886035297441
"752",0.336134786592447
"753",0.784961167089753
"754",0.517270314538079
"755",0.650115981222536
"756",0.419320213123849
"757",0.140897965615362
"758",0.297082844656655
"759",0.430954494997456
"760",0.418819829828006
"761",0.894256681356839
"762",0.424523274154136
"763",0.809473453442837
"764",0.641359452462416
"765",0.978226521330691
"766",0.682151900525852
"767",0.307480652705966
"768",0.799422663725536
"769",0.583015936361955
"770",0.986660557105145
"771",0.116827781768016
"772",1.69597000322185
"773",2.02166553918759
"774",0.556268660989377
"775",0.710488083188331
"776",0.901335286548374
"777",0.486787257061859
"778",0.597803389971833
"779",0.898457727757264
"780",0.423634863923718
"781",0.385742098515186
"782",0.524972354829185
"783",0.659079056507878
"784",1.47756703065801
"785",0.392844387420186
"786",0.348747055102751
"787",0.911956315376172
"788",0.988840946736132
"789",0.634985617392471
"790",0.918002526177032
"791",0.745415757932537
"792",0.483282969612744
"793",1.43135668233247
"794",1.55766950899874
"795",0.607202340009625
"796",0.633601925788609
"797",1.61355940237295
"798",1.76398279430516
"799",1.57479790278053
"800",1.11958472640282
"801",1.42073158704439
"802",1.56946051674758
"803",1.32698359953648
"804",1.15950756770468
"805",1.17243247197105
"806",1.18567099652826
"807",0.606305165193074
"808",0.80416694143076
"809",0.965081264812085
"810",0.229340654326971
"811",0.832124311836129
"812",0.699659181041326
"813",0.449455134234479
"814",1.0445023344342
"815",0.618984326035906
"816",0.509507468425373
"817",0.355175974305369
"818",0.600863853115719
"819",0.65359932283512
"820",0.562251134702021
"821",1.38595940256094
"822",0.123029091847885
"823",0.111299497878947
"824",0.817584571604686
"825",0.242675714864707
"826",0.294343565003657
"827",0.491379763750813
"828",0.281961049481909
"829",0.732117189018091
"830",0.301732436798551
"831",0.521588299183966
"832",0.619962034291282
"833",0.758998448138536
"834",0.361246574506485
"835",0.926736526889796
"836",0.676261959723348
"837",1.0655632130456
"838",1.37170956587833
"839",0.960192708784996
"840",0.966533197019323
"841",0.411307134667857
"842",0.423220950924768
"843",0.954022544893725
"844",1.10470987249919
"845",0.585884310748229
"846",0.686745932757526
"847",0.410838386276114
"848",0.279990702073109
"849",0.46028202074477
"850",0.817252671372287
"851",1.23675518163954
"852",1.28768963319612
"853",0.129206989605897
"854",0.103514555772363
"855",0.0610971582487846
"856",0.407338352781852
"857",0.660519650586619
"858",0.515454112746507
"859",0.641283752189593
"860",0.175274697594027
"861",0.134718024761814
"862",0.291550650704213
"863",0.853982725921877
"864",0.123647394629474
"865",0.513599068000204
"866",0.20790463281231
"867",0.0992559372994203
"868",0.752050590704827
"869",0.24025771834416
"870",0.56311673342325
"871",0.353135765843602
"872",0.72994229433641
"873",0.162459116115977
"874",0.262599280796481
"875",1.22470608180419
"876",0.227521059869509
"877",1.01587561137001
"878",1.1325391702025
"879",1.09673386849668
"880",1.3538712331422
"881",0.444431722506567
"882",0.373057845866754
"883",1.13649039830369
"884",1.22921815976999
"885",0.320740492291774
"886",0.57672319703951
"887",0.698235847965944
"888",1.11565057837871
"889",0.901998025593788
"890",0.388124371936883
"891",0.884146107648859
"892",1.17868553152968
"893",1.16357927367783
"894",1.40124853037627
"895",1.36568030806088
"896",0.991287659548917
"897",0.972780568783342
"898",0.487984926024365
"899",0.640641289946143
"900",0.882808224839551
"901",0.4681609011562
"902",0.570320953164264
"903",1.13731809841089
"904",0.416975903323164
"905",0.590832665563029
"906",0.127945301853842
"907",0.927265781795571
"908",0.431918240462569
"909",1.25016495944202
"910",0.361241680766399
"911",1.22275926667148
"912",0.788644646774637
"913",0.932720650468871
"914",0.462816453538193
"915",0.213920753345225
"916",0.157630519557447
"917",1.28727456981855
"918",0.729886513058438
"919",1.21971340960584
"920",0.389051474040567
"921",0.477112203092945
"922",0.152072639204894
"923",0.343569682597894
"924",0.798334268584893
"925",0.653666625317979
"926",0.183358679831641
"927",0.499316062496524
"928",0.658301202955787
"929",0.645919027888556
"930",0.918396133584321
"931",0.349415640608463
"932",0.3012332926942
"933",0.356808292243057
"934",0.219589814377042
"935",0.620731322530555
"936",0.58940296125216
"937",0.908989693922121
"938",0.271033540963305
"939",0.652898120857126
"940",1.24920157583621
"941",0.611736499055702
"942",0.684569307263379
"943",1.25650591334582
"944",0.849556250783617
"945",0.183602607004867
"946",0.639722090827314
