ddc
358.7511,364.7550,370.7657,376.7821,382.8029,388.8269,394.8530,400.8800,406.9069,412.9325,418.9558



sdc
364.8543,370.1140,375.1391,379.9310,384.4923,388.8269,393.6432,398.5854,403.6119,408.6614,413.7407



sdc_shorterm
369.5012,373.3673,377.2329,381.0981,384.9628,388.8269,392.4295,395.9129,399.2962,402.6064,405.8428


