"","x"
"113",1.48561970018959
"114",0.503948759660019
"115",1.42220518269805
"116",1.4160912937731
"117",0.805252911050333
"118",1.47503047892519
"119",1.42949165926081
"120",1.06531536310785
"121",1.5157309578635
"122",0.227287691632302
"123",2.72501031510997
"124",1.16879579499635
"125",1.4198638341356
"126",1.43059245731439
"127",1.58297914274913
"128",1.51593506700555
"129",0.976492123209993
"130",1.55099896264598
"131",1.75579326904288
"132",0.949831139383308
"133",1.4613021757847
"134",1.09300173682529
"135",1.52044314026515
"136",1.40368686288175
"137",1.26179300711188
"138",0.944222075753581
"139",0.791788349472553
"140",0.343180613641449
"141",0.44017799717328
"142",0.760542680042903
"143",0.368009808707515
"144",1.4862014341778
"145",1.84759783668991
"146",1.46332554401332
"147",2.13707014998599
"148",2.15942269299769
"149",1.38288330887301
"150",0.223772380239841
"151",1.53846458705145
"152",1.92301294281674
"153",1.73196090791428
"154",1.5202728901617
"155",1.76003577915101
"156",1.35669383710365
"157",1.15483464919417
"158",2.00973221143464
"159",2.41174549109641
"160",1.46071369846694
"161",2.76330377782922
"162",1.7393174545946
"163",1.60330823041713
"164",0.848901243658633
"165",1.71644003343507
"166",1.10377862765366
"167",0.512354914598061
"168",0.612231448636542
"169",0.961728684898407
"170",1.21926652450672
"171",0.329656992441892
"172",0.390856502867198
"173",0.339441577901095
"174",0.626052607552775
"175",0.516006414665296
"176",0.31332254747743
"177",1.23766712647678
"178",0.30018410598773
"179",0.632638125052698
"180",0.21257940234823
"181",0.305747383217615
"182",0.355448367650121
"183",0.483399131199442
"184",0.277679211744323
"185",0.674032896365736
"186",1.18318570268659
"187",1.29431216456106
"188",0.805105100324183
"189",0.203684793349828
"190",1.16828692015879
"191",0.256655547403771
"192",1.36909267154161
"193",0.899989382341261
"194",1.15828788516532
"195",0.170322842529829
"196",0.777759272247304
"197",1.48154367391144
"198",1.52930322935607
"199",1.69847290564691
"200",1.76652769891719
"201",1.58521683165459
"202",0.381496440633057
"203",1.31161534180746
"204",0.400288952773628
"205",2.13278900569218
"206",1.49067571383202
"207",1.63958122973314
"208",1.87385970156317
"209",2.04466100679084
"210",1.00098592321228
"211",1.34197420867547
"212",1.19675450893078
"213",1.06999728439827
"214",0.524679933647467
"215",0.51700585856487
"216",0.578682022843413
"217",1.79391525266818
"218",1.01033948876085
"219",0.92277635286127
"220",1.33878174639082
"221",1.61882451995591
"222",1.01543559573545
"223",0.755560479049931
"224",0.831663492986169
"225",1.46538301458055
"226",2.01387796160115
"227",2.20389858201135
"228",2.43457814947706
"229",0.743170455125956
"230",0.937169087247241
"231",1.04125549396103
"232",1.6187456782329
"233",0.523624504034868
"234",1.32636160649894
"235",1.95732078257876
"236",0.199780817679405
"237",1.28028205008051
"238",1.38432014015356
"239",1.12752266853993
"240",0.157673499004106
"241",0.205558123481459
"242",0.86070816865578
"243",1.83295817828406
"244",1.64456780030578
"245",1.51282964452447
"246",2.14706671986811
"247",1.63616636396348
"248",0.990717485161204
"249",1.70853616912573
"250",1.23784080038863
"251",1.9432244920152
"252",1.24834083488331
"253",1.06544026309655
"254",0.193198346240349
"255",0.392730304858213
"256",0.617073470060658
"257",0.525898299002701
"258",1.39475352996158
"259",0.57438935015751
"260",1.92794748469418
"261",2.15388966469916
"262",1.8079290175708
"263",1.72676942594138
"264",1.52215253886731
"265",1.4031042914577
"266",1.48576713920915
"267",1.19542397081066
"268",1.02902517403662
"269",0.686044845891273
"270",1.18783424831852
"271",0.956569850120174
"272",0.881823157792165
"273",1.81956245819283
"274",1.82320491809642
"275",1.41469370442089
"276",1.66563278348081
"277",0.650661109059154
"278",0.82454300755153
"279",0.699248894017937
"280",1.59759580257789
"281",2.03696541650689
"282",1.81376124920999
"283",1.62132198682669
"284",1.64070768462209
"285",1.88327176518609
"286",1.70624448988865
"287",1.82559380127564
"288",0.683877635396209
"289",0.596125664040813
"290",1.93498112716167
"291",2.08086123241252
"292",1.6981430379995
"293",1.44731724755898
"294",2.07521125493055
"295",1.49629664890721
"296",2.00941362702832
"297",1.4480252157626
"298",1.40910590285943
"299",1.16880428895267
"300",1.98293480882457
"301",1.59939012614056
"302",1.90069339882157
"303",1.95977434801676
"304",2.18184751860691
"305",2.06421614549281
"306",2.01810621546193
"307",1.93391905085174
"308",2.29714680066388
"309",2.31549584822922
"310",2.80645200312061
"311",2.14824675512628
"312",0.7029609845193
"313",1.43359069473708
"314",2.41172997622511
"315",1.81085807220118
"316",1.46422161619766
"317",0.357597498281901
"318",1.87252155232844
"319",1.30886663220383
"320",1.2143529544549
"321",0.817284944570832
"322",0.636061789827943
"323",1.63869328037927
"324",1.41322426804767
"325",1.79146892723705
"326",0.87714611490194
"327",1.14254205600072
"328",2.58461901586838
"329",1.44915332681964
"330",0.910215460315076
"331",0.204524002396383
"332",0.361060183948071
"333",0.503596878080145
"334",0.77477169358932
"335",0.262060793403861
"336",0.696055776505996
"337",2.04619044426881
"338",1.55989461149207
"339",2.52214078583077
"340",0.546778813703222
"341",2.15853804661077
"342",2.4979901050863
"343",2.46227636231226
"344",1.33707486858949
"345",0.731516789116559
"346",1.94244682533935
"347",1.43017977146956
"348",0.989099012365009
"349",2.09600599108302
"350",1.74574757591243
"351",1.28520564405527
"352",1.50665853315344
"353",1.27921001575488
"354",1.33911161594092
"355",0.904781055202865
"356",1.12543279755195
"357",1.27106428815326
"358",1.23325910003931
"359",1.57125753435342
"360",1.385912940585
"361",1.33957826159632
"362",1.38514311422065
"363",1.3580829933405
"364",1.69600363350237
"365",1.18850817946711
"366",1.37532705962697
"367",0.878563462208721
"368",1.82006316517352
"369",1.68279953712437
"370",1.39456218535016
"371",1.41242822948412
"372",0.994832723162303
"373",1.64721292198177
"374",1.27089111800058
"375",0.663937479793115
"376",1.79754883146301
"377",2.13030108125282
"378",1.0299897795572
"379",1.4303318921901
"380",2.13950026080696
"381",2.16627770763515
"382",1.98313694114412
"383",1.77645378977611
"384",2.39622532981554
"385",2.01376153828988
"386",1.21511507260517
"387",1.96797425043945
"388",1.67918562716498
"389",1.73333665644433
"390",1.36365497774382
"391",1.69457021542718
"392",1.50871027084026
"393",1.06582372301523
"394",1.05771617212202
"395",1.68742384104221
"396",1.95384021112757
"397",1.59171448673233
"398",2.4714771115996
"399",1.0427926423022
"400",1.04801753117634
"401",1.11734032645874
"402",2.64339434057433
"403",2.22098497329675
"404",0.896548681132143
"405",1.01274095266666
"406",1.41032815232682
"407",1.48895686177707
"408",1.34073679554225
"409",1.58651799056361
"410",1.67740366935644
"411",1.46511928485033
"412",0.383940909644045
"413",0.931961798192284
"414",0.389601362819597
"415",0.54959204981149
"416",1.27832283891962
"417",0.975664716973137
"418",0.744320524758341
"419",0.684149961688689
"420",1.15738788365212
"421",0.647060366539239
"422",0.650204789677506
"423",0.699327604261184
"424",0.535329143176965
"425",0.416835611545428
"426",0.699758232604923
"427",0.837031516505388
"428",0.989212834559187
"429",1.06377132350112
"430",0.587159822135535
"431",0.626904866809719
"432",0.724212032405374
"433",0.104463797802714
"434",0.95207766332257
"435",0.931671519519884
"436",0.671551668390755
"437",0.868289882750018
"438",1.11973969292673
"439",0.702939360568655
"440",0.549637440473824
"441",0.280690077471565
"442",0.711196226009
"443",1.47024382287529
"444",1.48710349715004
"445",0.745588943928087
"446",1.43517082866665
"447",0.831863218149087
"448",1.25528717131972
"449",1.1039699903679
"450",0.909846264559368
"451",1.00600182642642
"452",0.614331849224803
"453",0.282975122062298
"454",1.35919098481627
"455",1.18760870755558
"456",0.901227438194005
"457",0.665473040717378
"458",1.21940405264455
"459",1.23591500809118
"460",0.768769424580743
"461",2.06472323973621
"462",1.13184143356789
"463",2.01142418792185
"464",0.17470847638138
"465",1.21981105896507
"466",1.76859430032313
"467",0.699252037181353
"468",1.66626290449622
"469",0.383768013580122
"470",0.352213598108149
"471",0.472772409240342
"472",0.377301829545151
"473",1.18247758146509
"474",1.05674667063139
"475",1.57148487394545
"476",0.882742884180068
"477",0.587381515207404
"478",0.735148095763092
"479",0.163216309364607
"480",0.637254564381301
"481",2.29390441913475
"482",0.690301860526457
"483",0.565913534674875
"484",0.338159259182286
"485",0.105632317287321
"486",0.785079518369719
"487",1.18605831531252
"488",0.59092978132922
"489",1.33867948746814
"490",1.12102219116344
"491",0.754281958231227
"492",0.522108311641515
"493",0.367558011291654
"494",0.848029303998974
"495",0.78408380727088
"496",1.09919669916393
"497",0.904681869005499
"498",0.618789758520458
"499",0.297511581291145
"500",1.1703086490209
"501",0.462427325817286
"502",1.9656582804172
"503",1.3608777198528
"504",1.46111794566036
"505",1.38596955886652
"506",0.865414969780402
"507",1.10229666199696
"508",1.01256442741629
"509",1.53647169101198
"510",2.41015338705118
"511",1.00348415783164
"512",1.02753045930577
"513",0.687191480373499
"514",0.222140025449689
"515",1.20670658004959
"516",0.917359669352534
"517",0.244431433261243
"518",0.953348426106028
"519",0.450892017181666
"520",1.43610822950988
"521",0.8944887636761
"522",1.36181895243214
"523",1.58270023131709
"524",0.952379896247248
"525",0.558335923495452
"526",0.831755097131626
"527",0.606885589183027
"528",0.516244870867688
"529",0.392014630318683
"530",0.560513600531817
"531",0.742207223521533
"532",0.797155851498971
"533",0.450123804035773
"534",0.349639975284185
"535",0.821816595554317
"536",0.704216066487401
"537",0.469461544566266
"538",0.0981573637023862
"539",0.495937888752859
"540",0.588694811334122
"541",0.77533732578468
"542",1.16809204942683
"543",0.406133427459089
"544",0.689787104596376
"545",0.441786289608618
"546",0.299653657606567
"547",0.197748470999097
"548",1.07000256408861
"549",0.976376233397553
"550",1.33495337708849
"551",0.728920713786608
"552",1.2534550654085
"553",0.600042746563024
"554",0.877190511579338
"555",1.00987768527528
"556",1.02011959563342
"557",0.662494103845494
"558",1.37351825559762
"559",0.92452522083588
"560",1.20183429830018
"561",0.76253972542097
"562",0.501231584127734
"563",1.01164474897998
"564",1.42067287239635
"565",1.02623964112211
"566",1.23598652551021
"567",0.5855864001838
"568",0.549031948852852
"569",1.08507373536677
"570",1.27373978949565
"571",0.915529834650613
"572",1.04110881103588
"573",0.8163123690262
"574",0.0998175416735042
"575",0.929647348916648
"576",1.24045063045832
"577",0.977089940226807
"578",1.21159280673224
"579",0.992809253533861
"580",0.246249993307622
"581",0.331224236980665
"582",0.490267079740545
"583",0.825009515862367
"584",0.46386925230791
"585",0.631842684717164
"586",0.988019463204646
"587",0.93943720154273
"588",0.980588436192658
"589",0.898442386507918
"590",1.15617507591575
"591",0.546220036818819
"592",1.91845199799037
"593",0.918688158244147
"594",1.07241782032293
"595",1.05953684963989
"596",1.01613842303811
"597",0.964414686206754
"598",1.03890492424603
"599",0.290744909566246
"600",0.727692092281148
"601",0.751286568665074
"602",0.715579308177025
"603",0.4489411493936
"604",0.634769024656971
"605",0.538839470560807
"606",0.896634883444587
"607",0.944736379545397
"608",0.796638424702457
"609",1.24448418458013
"610",0.986093111722632
"611",0.696828907874409
"612",1.51308331227904
"613",1.12525926161635
"614",1.25944908841907
"615",0.0721552544742432
"616",0.033721594101195
"617",0.242893099446017
"618",0.141924012691324
"619",0.749541132904098
"620",1.68680053049252
"621",0.0994480720511956
"622",0.495562565327754
"623",0.469526836172014
"624",0.627537048961628
"625",0.687728696456424
"626",0.579357227273038
"627",0.798302715330621
"628",0.563992948795901
"629",0.60923971052135
"630",0.727800902172494
"631",0.823013075813536
"632",0.728319779411159
"633",0.979219125855988
"634",0.946472132895265
"635",0.709264053163292
"636",0.804607530068897
"637",1.02348242951328
"638",0.17077474569009
"639",0.605612731697679
"640",1.05238442059624
"641",0.546721701278208
"642",0.81052072140844
"643",0.717332529284874
"644",0.699160218547041
"645",0.777477748597814
"646",1.00581008727083
"647",0.985670937021489
"648",0.703280254797054
"649",0.722347738037619
"650",0.820006271321102
"651",0.343402887669895
"652",0.796689318553466
"653",0.55717692023258
"654",0.856552648139098
"655",0.825591388212976
"656",1.09094921885439
"657",0.685115636344533
"658",1.1396439598032
"659",0.884574581262598
"660",0.361231259124608
"661",0.12658136900545
"662",0.474684817594842
"663",0.20371668995349
"664",0.13002956352945
"665",0.207952237519595
"666",0.154832838383961
"667",0.172376529708233
"668",0.307059516712986
"669",0.236555025901012
"670",0.329737485506913
"671",0.229926597283402
"672",0.227401494021744
"673",0.114102698461602
"674",0.350524005100992
"675",0.539756152198267
"676",0.123384128073575
"677",0.0205464778568923
"678",0.114691848476929
"679",0.0382807161865759
"680",0.374116801651776
"681",0.694132828801051
"682",0.272623428512321
"683",0.488043745538008
"684",0.636720091126792
"685",0.114092315584547
"686",0.314674936718707
"687",0.548100567890165
"688",0.75168275244261
"689",0.247903546390058
"690",0.477541716858174
"691",0.117695985730985
"692",0.306063343394382
"693",0.360949476236684
"694",0.362539619210898
"695",0.254031741862757
"696",0.33222306954399
"697",0.223048259143979
"698",0.541688236308333
"699",0.393053780443447
"700",0.802851680111717
"701",0.0397498721237801
"702",0.666159350436794
"703",0.77701681015695
"704",0.179651398285215
"705",0.377829625043316
"706",0.242172043939767
"707",0.0656412196572931
"708",0.102921339101577
"709",0.631176241684024
"710",0.338340292789441
"711",0.833842409569076
"712",0.731665028221151
"713",0.0654697291689628
"714",0.506233404816444
"715",0.435771332872469
"716",0.304280075931685
"717",0.877406301636703
"718",0.906732097251849
"719",0.688387166709367
"720",0.59802075131009
"721",1.17582093377296
"722",1.21405553052205
"723",0.502434592918245
"724",0.323795467441111
"725",1.01454012734986
"726",0.812411604531085
"727",0.623422406970076
"728",0.785169083327363
"729",1.18988779183624
"730",0.496443768121427
"731",0.774567058638517
"732",1.55777966022172
"733",1.16518555232576
"734",0.300954368677616
"735",0.0464100505822663
"736",0.228794100958041
"737",0.174168997669127
"738",0.208463150576649
"739",0.172331535400394
"740",0.094644403710588
"741",0.172825844735812
"742",0.513725596654283
"743",0.540433867420468
"744",0.323322721379507
"745",1.08723648259579
"746",0.958197276843961
"747",0.503470843239401
"748",0.420873574877145
"749",0.373935064954328
"750",0.835453557121043
"751",1.12252767024659
"752",0.272708357660121
"753",0.743844943749766
"754",0.466196993987349
"755",0.588866531239399
"756",0.379026366329939
"757",0.11964179712939
"758",0.288586282866726
"759",0.363067162884087
"760",0.411756946880062
"761",0.750967438069958
"762",0.391681733297764
"763",0.654410018919658
"764",0.712911246191965
"765",0.916820817471127
"766",0.555116841667444
"767",0.204947290225955
"768",0.663552204855589
"769",0.474570792379413
"770",0.857046914247674
"771",0.102465248852778
"772",1.43473957399412
"773",1.67512647812981
"774",0.517682083121211
"775",0.606453920629465
"776",0.80752940797349
"777",0.532076102315012
"778",0.553744648461767
"779",1.03388576678492
"780",0.387459582145045
"781",0.339364380530254
"782",0.521344846937843
"783",0.650365619078832
"784",1.20809748205657
"785",0.263563081509627
"786",0.231636062814834
"787",0.761430883060591
"788",0.875503118169214
"789",0.545658173954883
"790",0.86304757669057
"791",0.792162818719296
"792",0.48436403276486
"793",1.2570735624492
"794",1.53193724956026
"795",0.607171026876326
"796",0.709706310665883
"797",1.57819155262437
"798",1.69850374190978
"799",1.56813711906718
"800",1.26930005146546
"801",1.64398009017668
"802",1.65928716850839
"803",1.13803929679276
"804",1.26814937258905
"805",1.11495736184961
"806",1.14565227478841
"807",0.545088516846783
"808",0.702236142346002
"809",0.870520343765088
"810",0.170635878871713
"811",0.730834210899962
"812",0.678933292278567
"813",0.406934558596612
"814",0.85943603662649
"815",0.661326307875475
"816",0.536026936151291
"817",0.377319830222547
"818",0.703204880352589
"819",0.544326674783094
"820",0.488410654636827
"821",1.25693666338296
"822",0.0926700971528508
"823",0.0707535453792184
"824",0.773693466982964
"825",0.175474290375429
"826",0.228626873893723
"827",0.378720428963053
"828",0.199089387997798
"829",0.7013988466001
"830",0.264718623257872
"831",0.552068566123871
"832",0.721483765507158
"833",0.668629339721211
"834",0.268078406847452
"835",0.773700182516593
"836",0.647892588284787
"837",1.05265861939351
"838",1.19572112431386
"839",0.77415141700726
"840",0.786074161846737
"841",0.387948993076541
"842",0.393834604212745
"843",0.821803762657892
"844",0.959744241808815
"845",0.45569551550989
"846",0.576466561016077
"847",0.314119061179661
"848",0.238234103201988
"849",0.372864319967579
"850",0.747429819938367
"851",1.09195202489527
"852",1.15273492789496
"853",0.0849760680770079
"854",0.072706241686077
"855",0.0416982700860049
"856",0.35359035963975
"857",0.506106645739113
"858",0.385334358013536
"859",0.656759270483148
"860",0.148904506126843
"861",0.0997384246990645
"862",0.220007257601534
"863",0.674395717942459
"864",0.0813018761334377
"865",0.447972062623762
"866",0.120523674637672
"867",0.0779746379442348
"868",0.689208463098613
"869",0.174593401906586
"870",0.468206357244904
"871",0.27579038996525
"872",0.69748772063802
"873",0.117882449393021
"874",0.213857016600219
"875",1.02156463067213
"876",0.205288926100204
"877",0.932462014235442
"878",0.988186851843057
"879",0.86984153823094
"880",1.23353705981938
"881",0.395526667252939
"882",0.361794472549439
"883",0.888934096669271
"884",1.03344789875169
"885",0.224198239237954
"886",0.500168023425536
"887",0.535316211125909
"888",1.01067543930697
"889",0.774941574536392
"890",0.321930854829839
"891",0.745132679672858
"892",1.11670866770451
"893",0.968519095189041
"894",1.19154282288207
"895",1.11623728989561
"896",0.81606124973993
"897",0.812710323690866
"898",0.378165202811418
"899",0.500019545746089
"900",0.748774309430122
"901",0.38628997653696
"902",0.430441247668322
"903",1.28300687275496
"904",0.419724782247272
"905",0.490246704411967
"906",0.098452987354511
"907",0.859280018523488
"908",0.311740668268681
"909",1.05541433712394
"910",0.272841943841728
"911",1.10847680619755
"912",0.672141576216728
"913",0.804172481967489
"914",0.377595395259969
"915",0.183170390260255
"916",0.114816072086725
"917",1.20296191187699
"918",0.633473283250363
"919",1.08772649964793
"920",0.288202335407586
"921",0.408837713577341
"922",0.120768661473573
"923",0.281596875052884
"924",0.721145608640563
"925",0.518068772386853
"926",0.161377442159928
"927",0.418118397919658
"928",0.75853310630656
"929",0.519264233101362
"930",0.790804809612295
"931",0.278678988769559
"932",0.251899242517474
"933",0.345084557306186
"934",0.194957196283791
"935",0.531262432774426
"936",0.510700280200447
"937",0.81152989239185
"938",0.212375564535443
"939",0.559304916544706
"940",1.12787366232145
"941",0.488912546276876
"942",0.544200121114984
"943",1.09708460613758
"944",0.735740023879635
"945",0.148076115264621
"946",0.528325612207237
